"rownum"	"y"	"x1"	"x2"	"x3"	"x4"	"x5"	"x6"
3195	1	2.135327	2.035668	0.690457	3.74884	-2.446324	0
3196	1	1.335132	2.490666	1.295644	0.39759	-1.482896	0
3197	1	2.300496	2.131523	2.016702	3.144368	-2.375092	0
3198	0	-0.263123	1.3049	2.730944	3.568146	-0.646675	1
3199	1	0.0955	1.20381	2.470192	0.30474	-2.471568	0
3200	0	-0.171989	-0.222796	0.351279	2.88186	-1.468848	0
3201	1	1.281003	1.470049	2.023244	1.506493	-2.510185	1
3202	0	-0.192205	1.989456	0.849668	3.767641	-1.749823	0
3203	1	2.365312	2.448118	2.568469	0.673239	-2.40303	0
3204	0	0.718309	0.021767	0.787558	3.571007	-0.731734	0
3205	1	1.076819	1.837265	1.379468	1.723715	-2.016979	1
3206	1	1.489664	1.281813	2.185011	1.853458	-2.883236	1
3207	1	0.267986	0.216461	1.714844	3.152293	-2.516434	0
3208	1	1.441251	1.426309	2.494469	-0.114688	-2.532544	0
3209	1	2.150879	1.38679	2.977425	2.081499	-2.447895	1
3210	0	0.21508	-0.146877	1.564079	2.316919	-2.505459	0
3211	1	4.100748	5.419682	1.554145	4.783319	-0.606791	0
3212	1	3.381068	3.943354	3.220497	1.764897	-2.56138	1
3213	1	1.938264	1.897242	2.430734	1.761416	-1.79986	1
3214	1	1.423821	2.508128	3.6687	-1.195027	-3.477783	1
3215	1	2.00272	2.882089	2.063207	3.037244	-2.327252	1
3216	1	0.024573	1.348274	1.678373	2.363842	-2.109704	0
3217	1	1.26318	1.649319	3.662854	-0.008085	-1.569904	0
3218	1	0.718108	0.038747	2.10794	3.081371	-2.623052	1
3219	1	2.32587	2.449874	2.376562	2.680603	-2.283345	0
3220	1	0.551171	2.382181	0.121214	1.948315	-1.295315	0
3221	1	2.02205	2.583766	1.934778	4.197718	-1.694848	0
3222	1	3.634771	2.288827	2.457374	1.365521	-1.595723	0
3223	1	2.469992	1.77293	2.42156	1.97733	-1.878345	0
3224	1	1.026656	2.073524	3.526754	2.874272	-1.772193	1
3225	1	-0.101336	3.068311	3.102988	2.068969	-2.618348	0
3226	0	-0.757536	0.670172	1.43056	1.709804	-2.435532	0
3227	1	1.863364	1.841718	2.704419	0.039209	-3.397735	0
3228	1	0.041805	1.034776	1.125775	2.65084	-2.220285	0
3229	0	-0.189083	1.367541	2.739149	3.606683	-2.286691	1
3230	1	0.585872	1.359754	1.459596	1.159115	-2.051009	0
3231	1	1.065238	0.637063	1.876654	0.387455	-0.970096	0
3232	1	0.992313	1.812623	2.437466	1.94313	-2.037845	0
3233	1	-0.112505	1.426842	1.162902	1.784495	-1.831429	0
3234	1	1.831317	-0.016675	1.989606	3.163498	-2.217709	0
3235	1	0.755896	-0.188037	0.740978	0.81183	-2.978151	0
3236	1	1.002919	1.44794	1.489185	2.587757	-3.258397	1
3237	1	0.587612	2.386067	1.728578	2.262329	-3.784077	0
3238	1	1.474099	1.379154	2.138026	2.411613	-3.056387	1
3239	1	0.077977	2.781147	2.682298	1.751015	-2.788911	0
3240	1	1.525908	2.137334	1.921959	3.18519	-1.648466	1
3241	0	-1.90311	1.843682	1.763602	2.821937	-0.746452	1
3242	0	-0.948121	1.243825	1.63394	3.77676	-0.057493	1
3243	1	1.162689	-0.310969	0.087201	1.571728	-2.183883	0
3244	1	0.643741	2.508204	3.553667	1.028771	-1.790025	1
3245	1	0.411602	0.626093	0.494841	2.374974	-2.23735	1
3246	1	0.585948	2.042113	0.585295	3.176653	-1.417856	1
3247	1	1.504306	1.550123	1.679412	1.940461	-0.819172	1
3248	1	2.022772	0.370754	1.014125	3.199943	-2.515115	0
3249	1	0.347024	1.064026	2.501931	1.18692	-1.2198	0
3250	0	-0.038493	1.308042	2.890878	2.510709	-1.924666	1
3251	1	1.425727	1.948738	0.621954	1.694244	-1.583914	1
3252	1	0.379076	1.514322	2.187374	0.06489	-1.750935	1
3253	1	1.400004	2.449955	1.076191	0.013619	-3.604886	0
3254	1	1.571814	1.319279	1.117208	1.311973	-3.114234	1
3255	1	0.995817	1.576228	3.399603	2.564214	-1.704547	0
3256	1	0.768922	2.956858	3.109489	3.707285	-2.209181	1
3257	1	1.919742	2.575918	1.734077	-0.60049	-3.428578	1
3258	0	-0.11494	0.370331	1.483465	2.0531	-2.225793	0
3259	1	2.281536	2.777659	1.47477	2.110319	-2.107189	0
3260	1	0.74693	0.865611	2.145238	2.034623	-1.982046	0
3261	1	0.362329	3.086924	1.148251	2.71861	-2.175349	1
3262	1	2.151067	-0.213144	2.211375	2.007908	-1.159394	0
3263	1	0.96222	0.305804	2.732452	1.52489	-2.127897	1
3264	1	0.293908	0.755324	1.167218	2.445979	-0.621527	1
3265	1	1.312626	1.094796	1.298549	1.248831	-2.646125	1
3266	0	-0.127344	1.05442	1.677403	2.799565	-0.951156	0
3267	1	0.614234	-0.541688	1.947676	4.640134	-2.088069	0
3268	0	0.627005	0.502799	0.536957	1.43097	-0.212277	0
3269	1	1.332288	1.759418	1.321533	1.896911	-3.133897	0
3270	1	2.434211	2.713541	0.852397	1.317177	-0.718543	1
3271	0	-0.604184	1.379275	1.389759	1.283645	-3.104751	1
3272	1	0.676614	1.836894	1.156681	1.509439	-1.97132	1
3273	1	0.740813	0.57698	1.489049	2.387289	-3.518684	0
3274	0	-0.203009	1.085867	0.782428	1.70729	-1.154013	1
3275	1	1.119916	-0.454258	3.638816	0.986278	-3.680256	0
3276	1	1.745184	-0.983154	2.190667	2.799498	-0.675778	0
3277	1	1.996064	2.727537	2.290722	2.255815	-2.224148	0
3278	0	1.249029	-0.304614	0.932686	2.679586	0.79848	1
3279	1	0.405005	1.426601	1.566051	2.131528	-1.821577	0
3280	0	-1.251641	-0.255718	0.50913	3.244921	-3.27261	0
3281	1	2.380704	2.246777	0.945149	2.352133	-2.0757	0
3282	1	1.126898	-0.007674	1.035838	2.132309	-3.265706	0
3283	1	0.06178	1.903556	2.245463	0.778857	-5.902208	1
3284	1	1.373747	3.008718	0.799088	1.216443	-3.148539	0
3285	1	1.849492	2.665529	2.03697	1.854629	-1.396398	0
3286	1	-0.308179	-0.781506	0.227036	2.769941	-1.257421	1
3287	1	2.418762	1.042374	1.943063	2.300472	-0.340069	1
3288	1	1.681173	1.954419	3.105774	2.628129	-1.127641	0
3289	1	0.490319	1.320049	1.643578	2.430951	-2.142675	1
3290	1	1.545834	2.808674	3.890682	2.475768	-0.352582	0
3291	0	-0.438057	0.779276	0.880526	2.228265	-0.583966	0
3292	1	-0.994836	2.53025	0.543564	1.990963	-1.45219	0
3293	1	0.699954	2.557564	1.932303	3.560062	-0.852578	1
3294	0	-0.8287	0.354757	0.700778	3.026962	-1.576666	1
3295	1	1.597455	0.657956	0.046851	2.039301	-1.89234	1
3296	1	0.323994	2.379986	2.68989	0.82909	-3.01008	0
3297	1	1.025786	1.3391	2.043799	1.721717	-1.708113	1
3298	1	0.667532	0.456	1.831212	3.079093	-2.850687	0
3299	1	0.607442	1.703868	1.008215	0.918713	-3.05331	0
3300	1	2.691656	1.865825	2.493828	-0.110465	-3.010067	0
3301	1	0.303219	1.39664	1.262375	3.251411	-1.949146	1
3302	0	-0.495562	2.26278	4.270269	1.438672	-2.101573	0
3303	1	0.557446	0.318264	-0.022839	1.243683	-1.483017	1
3304	0	-0.229496	1.364824	2.498717	2.119463	-0.518738	0
3305	1	0.999508	3.047975	2.450343	0.993446	-0.690578	1
3306	1	1.516623	0.453099	1.268648	1.414718	-0.4824	0
3307	1	2.363555	0.850508	2.259485	2.165885	-1.909109	1
3308	1	1.784448	0.052134	0.327031	2.895264	-0.740891	0
3309	1	-0.968446	1.608846	-0.00282	1.671042	-2.417436	1
3310	1	1.369349	2.173426	2.725626	1.68947	-3.82741	0
3311	1	2.986589	2.502538	2.532322	1.372057	-2.026237	1
3312	0	0.696484	-0.425569	2.295857	2.632654	0.053307	1
3313	1	1.570811	0.790014	2.729021	2.854426	0.487754	0
3314	1	1.025422	2.948555	1.474462	0.679761	-1.94663	0
3315	1	0.42008	1.323157	1.304557	2.734708	-2.170687	1
3316	1	3.119013	3.934242	2.90442	1.367764	-3.924763	1
3317	1	0.489608	0.537292	0.417303	2.318342	-2.214986	1
3318	1	2.431908	1.375529	0.430309	2.679822	-2.354755	1
3319	1	1.606557	3.422778	2.898332	1.56331	-1.080476	0
3320	0	-1.099892	0.181684	1.259564	2.530141	-3.006504	1
3321	1	0.707026	1.127237	2.33907	1.512151	-1.296783	0
3322	1	1.715078	1.077496	1.779436	1.145439	-2.744168	1
3323	1	1.642042	-0.713815	1.808333	0.867019	-0.95205	0
3324	1	0.588256	2.249694	1.573687	1.421311	-0.998366	1
3325	0	-0.953381	1.318252	1.267417	2.402287	-1.745006	1
3326	1	1.728266	2.245154	-0.365326	0.462522	-2.386923	1
3327	1	0.388153	0.126098	2.197491	2.564386	-1.875592	0
3328	1	1.363906	2.512887	1.057314	1.622011	-2.024578	1
3329	1	0.555115	1.663784	2.282757	3.106302	-3.027712	0
3330	1	2.069794	1.966129	2.258775	3.409997	-2.046363	0
3331	1	0.48527	1.077741	1.83263	3.265401	-1.677636	1
3332	1	1.455471	2.146981	2.494824	3.530212	-3.17739	0
3333	1	1.570293	1.703179	2.312114	2.690474	-1.468598	0
3334	1	0.984109	1.482727	2.855466	3.496309	-2.637353	0
3335	0	-0.347009	1.778852	2.24899	2.066824	-2.511924	0
3336	1	0.604645	1.955513	2.306555	3.095798	-1.321008	1
3337	0	0.941322	0.617664	0.824579	2.124675	-0.22839	0
3338	1	2.044632	1.193143	1.900626	3.965454	-1.988142	1
3339	1	0.532445	2.384409	0.972353	2.334881	-1.867444	1
3340	1	0.286753	2.027226	2.096478	4.028322	-3.271886	0
3341	0	1.069999	0.877681	2.672286	2.118896	0.497024	0
3342	1	1.16533	-0.49003	0.906627	1.804123	-1.647688	0
3343	1	0.473247	1.229249	1.484654	2.049812	-3.608109	1
3344	1	2.031701	0.329961	1.796359	3.43517	0.058135	0
3345	1	0.399158	2.610266	1.706421	2.247099	-0.125261	0
3346	1	0.476548	1.945764	1.180227	3.100704	-2.77904	1
3347	1	1.488971	2.78938	3.04129	2.056952	-2.06207	1
3348	1	1.197264	0.726185	1.912289	3.496648	-1.645891	0
3349	1	1.141448	2.733223	2.04821	3.004924	-2.188502	1
3350	0	0.421085	0.437939	1.63457	1.703487	-0.891953	0
3351	1	4.366662	3.018466	1.535771	2.858366	-3.021399	0
3352	1	0.166939	0.556001	1.335211	3.634325	-3.084752	1
3353	0	-0.503319	2.403765	2.646379	4.477504	-1.780199	1
3354	0	-0.766468	-0.680449	2.048029	1.101336	-2.711162	1
3355	1	0.739565	1.205765	3.378821	2.136349	-1.62797	0
3356	1	1.749018	2.056878	2.742571	0.978933	-2.428655	0
3357	1	1.101705	1.720042	1.379242	0.746905	-2.219826	1
3358	1	1.098985	3.653287	1.782013	1.8656	-2.518713	1
3359	1	-0.076201	1.272987	1.783105	2.813269	-2.280054	0
3360	1	-0.594743	1.853054	1.079976	0.2904	-1.708326	0
3361	1	-0.225251	2.083046	1.13297	2.481643	-1.11141	0
3362	1	1.065402	1.61702	2.334804	3.987741	-1.853109	1
3363	1	2.537624	1.655169	0.488836	3.158934	-1.470727	0
3364	1	1.398132	0.473661	2.09829	2.430279	-2.347451	0
3365	1	1.773577	0.76103	2.026601	1.106865	-3.156137	1
3366	1	1.195813	1.432661	2.915146	-0.138768	-2.709154	0
3367	0	-1.221362	0.876912	4.039868	2.14522	-1.508633	1
3368	1	1.804149	2.630282	1.874736	2.258501	-2.848372	1
3369	1	3.6237	1.743883	1.541004	2.830669	-1.989988	1
3370	0	-0.171873	-0.101122	0.932837	2.219446	-2.423601	1
3371	1	-0.148433	3.518833	1.629363	1.627971	-2.217902	1
3372	1	0.423518	1.563165	2.517894	1.680135	-1.973678	0
3373	1	1.013471	1.52399	2.07539	1.820968	-2.792285	0
3374	1	-0.128255	1.04243	1.640952	0.822483	-1.517786	1
3375	1	1.590325	2.742411	1.411092	2.645746	-2.053021	1
3376	1	-0.20126	2.453363	1.05297	2.383323	-1.492565	1
3377	0	-0.980364	1.54344	0.562228	3.242051	-1.655381	1
3378	1	1.210606	0.055844	1.68439	2.880889	-3.055602	0
3379	1	1.288887	3.251253	1.637475	1.781289	-1.632449	0
3380	1	1.3412	1.046077	0.778038	2.644475	-2.293108	0
3381	1	1.578915	1.454576	2.639239	2.66012	-1.638312	0
3382	1	0.944972	2.337674	2.125761	2.913941	-2.114493	1
3383	0	-0.298374	-0.825337	1.96905	1.568779	-1.963621	0
3384	1	0.804826	2.622824	1.680178	4.320993	-1.732199	1
3385	1	2.063464	1.784206	2.449068	2.844769	-1.077639	1
3386	0	-0.264995	1.930573	3.114219	2.197793	-1.823052	0
3387	1	0.949599	1.630582	3.458435	2.660256	0.616627	1
3388	1	2.215446	1.694422	2.212116	3.462705	-2.995356	0
3389	1	1.268428	1.208996	3.276668	0.079963	0.407993	0
3390	1	0.838704	1.136038	1.710594	1.757533	-1.131997	1
3391	1	1.109891	1.375565	2.070932	2.560226	-1.129883	0
3392	1	0.73743	1.403674	3.28939	0.866505	-2.461943	1
3393	1	2.166932	3.098961	2.090988	2.858744	-2.527392	0
3394	1	1.269554	0.851113	2.052604	3.990425	-2.774803	1
3395	1	0.332697	1.8659	2.198909	0.025986	-3.029118	0
3396	1	1.761956	2.828264	1.533784	1.547631	-1.217931	0
3397	1	-0.923022	2.306888	1.109868	2.228489	-1.564277	1
3398	1	1.810865	1.23367	1.249105	1.976019	-1.12469	0
3399	1	0.454335	0.398379	0.024602	3.447435	-2.128007	0
3400	1	0.188276	1.068091	2.233803	0.075481	-3.32902	1
3401	1	1.608667	1.373735	3.017589	3.305911	-1.783497	1
3402	1	0.582065	0.652445	2.454706	1.267305	-2.606324	0
3403	1	1.98009	0.508504	1.397893	2.124888	-3.621778	0
3404	1	0.49533	0.432644	2.142596	1.291062	-1.239222	1
3405	1	2.593453	1.969144	2.203463	2.660389	-3.700991	1
3406	1	0.232581	2.47143	0.382096	1.491168	-0.810481	0
3407	0	-0.704303	1.133213	1.277062	0.287207	-0.997342	1
3408	1	2.523124	0.776453	2.012167	3.151184	-2.915074	0
3409	1	0.967365	1.411966	2.226137	0.478116	-1.837802	0
3410	1	1.507975	3.060033	3.47323	2.077287	-3.029662	1
3411	1	0.757036	1.769339	2.662027	0.910408	-2.719294	0
3412	1	1.299945	2.813528	1.941938	2.830243	-0.762292	0
3413	1	1.623015	1.153741	-0.123344	2.126737	-2.167169	1
3414	1	1.597333	1.688009	2.144768	2.099149	-1.52945	1
3415	1	1.937804	3.132445	2.051984	2.290551	-1.342142	1
3416	0	-0.343949	0.572933	2.320249	-0.160589	-2.760501	1
3417	1	1.556324	1.810545	3.232656	2.157224	-2.783536	0
3418	1	1.412679	1.476318	1.741494	-0.575419	-3.11809	1
3419	1	1.767846	0.978321	2.012442	1.438782	-0.361693	0
3420	1	1.908481	1.597467	1.996178	0.129831	-1.240098	1
3421	1	-0.021887	0.976968	1.033597	1.964457	-4.352091	1
3422	1	2.999952	2.340756	0.76401	1.783167	0.389533	0
3423	1	0.927805	2.109907	2.722472	1.349393	-1.32065	1
3424	1	2.502781	1.171084	0.318004	1.184605	-2.942337	1
3425	1	0.010588	-0.903727	0.742209	1.500545	-1.786417	0
3426	0	0.677921	0.772386	1.695264	1.590814	-2.04455	1
3427	1	-0.280194	1.64903	1.483961	3.019511	-2.66882	0
3428	1	0.861722	0.865316	3.902527	1.741674	-2.478684	0
3429	0	-0.627738	-0.418191	0.564074	2.590755	-2.032949	0
3430	1	1.420785	3.035133	2.760604	2.521893	-2.466919	1
3431	1	2.32944	2.671632	1.386209	0.902027	-3.867124	0
3432	1	2.365918	2.043772	2.123054	0.699715	-1.420475	0
3433	1	1.378705	0.23332	1.820047	3.005622	-3.12483	1
3434	1	0.787414	1.04274	0.9488	2.23362	0.37303	1
3435	1	0.78961	2.420229	1.673173	2.786655	-1.604512	1
3436	1	1.841624	1.019819	1.880393	0.641361	-1.793174	1
3437	0	0.236015	0.361403	2.198817	2.392191	-1.103522	1
3438	1	0.356337	3.247808	1.452137	2.443236	-2.241196	1
3439	1	0.021055	2.67371	0.000351	1.327483	-1.867433	1
3440	1	0.75406	0.958599	1.107624	1.718608	-3.070039	1
3441	1	1.451173	-0.249492	1.613063	2.269227	-1.18228	1
3442	1	2.863133	-1.006229	0.679316	1.730916	-0.914948	1
3443	0	0.716889	0.103431	1.938588	-0.563189	-0.735973	0
3444	1	0.910101	1.185942	0.814063	1.309109	-2.256019	1
3445	0	-0.016351	1.506393	1.1819	1.775645	-2.385703	0
3446	1	1.377183	-0.178494	1.38101	1.877017	-2.00338	1
3447	1	2.426484	-0.397092	1.189566	3.176698	-1.852077	0
3448	1	1.583979	2.658449	1.893949	2.639153	-2.175838	1
3449	1	1.493135	1.556852	0.63413	0.613884	-2.762918	0
3450	1	0.166005	-1.038105	3.107426	2.954	-1.847446	1
3451	1	1.042324	2.23865	2.048975	1.916744	-0.660176	0
3452	0	0.585907	0.863771	0.054915	2.05809	-1.552717	0
3453	1	0.666481	2.873408	1.542458	2.695877	-3.235427	1
3454	1	1.684579	3.262262	2.864761	1.198667	-1.534263	0
3455	1	0.294473	2.507899	1.180135	1.873071	-1.90937	0
3456	1	1.358333	1.504236	1.640221	1.92243	-4.073805	0
3457	1	1.282701	2.721753	1.959835	2.284096	-2.412617	0
3458	1	1.066745	2.887003	1.375266	1.186627	-1.914745	1
3459	1	-0.156962	2.19698	1.075729	2.124001	-2.150685	0
3460	1	2.53176	1.168514	0.598267	0.55428	-3.230093	1
3461	1	1.931704	0.77186	2.90347	0.95209	-3.781076	0
3462	1	1.57901	1.970966	3.235118	1.570834	-0.703973	0
3463	1	1.762081	1.91839	1.296924	2.830365	-1.10666	1
3464	1	0.310022	1.41587	0.231237	2.051416	0.00615	0
3465	0	0.288858	0.774262	1.490526	3.074382	-2.83064	1
3466	1	1.767009	0.883039	1.759217	1.529267	-2.189357	0
3467	1	3.092931	3.595196	2.104524	2.532134	-3.545848	0
3468	1	1.075639	-0.014526	0.340287	1.121198	-1.56279	0
3469	1	0.234534	2.582413	3.227718	3.527519	-2.429235	1
3470	1	2.111175	2.888627	1.444801	1.458918	-2.243132	0
3471	1	-0.10808	2.102194	3.542109	1.825888	-1.773414	0
3472	1	0.745248	1.198517	-0.154087	2.079938	-0.364393	1
3473	1	2.059917	2.718873	-0.312792	2.592553	-3.026466	1
3474	1	1.925337	3.431474	2.015194	4.423983	-3.250522	1
3475	1	0.36717	2.200029	0.800189	1.812938	-0.850592	1
3476	1	1.267638	2.683039	2.756237	0.470915	-2.869505	0
3477	0	-0.506995	1.468285	0.883699	2.108075	-2.345473	1
3478	1	0.368977	1.461688	3.553925	1.421411	-1.715439	1
3479	1	0.361945	1.352828	0.122288	1.874636	-1.411934	1
3480	0	0.054734	1.487622	2.473762	4.103937	-2.800668	1
3481	1	0.286176	1.955967	1.322536	0.244375	-2.786339	0
3482	1	0.925257	1.417713	1.753811	3.892621	-2.723858	0
3483	1	0.171881	1.891418	2.964417	2.813174	-4.089944	0
3484	0	-1.038594	-0.476299	2.174304	1.876538	1.521366	1
3485	1	3.421249	2.397692	2.393434	2.026168	-3.14891	0
3486	0	0.52709	0.35478	2.055933	0.99878	-1.407981	1
3487	1	1.45775	2.33836	2.106207	1.006455	-1.913855	0
3488	1	1.950271	2.248825	2.550618	2.259475	-0.082137	1
3489	1	0.104461	2.640681	2.853843	1.035915	-0.482804	0
3490	1	1.074817	2.079883	2.047992	1.35525	-3.72857	1
3491	1	3.181381	2.282153	2.541813	2.631348	-0.60227	0
3492	1	1.835807	1.789948	1.732906	1.730064	-0.145338	1
3493	1	2.936732	4.444045	2.908712	2.026478	-1.564186	0
3494	1	2.018533	3.73871	1.937187	1.959569	-0.849182	0
3495	1	2.18644	1.28364	2.814434	2.485413	-2.413178	0
3496	1	-0.167202	0.2421	2.661568	3.824557	-1.928021	0
3497	1	-0.479013	3.370518	0.004836	0.617527	-2.23579	0
3498	0	-0.588678	1.335805	0.186338	2.517574	-3.429853	1
3499	1	0.825807	0.822175	1.692848	-0.306014	-1.671468	1
3500	1	1.434467	2.218865	2.81873	1.663891	-1.78039	0
3501	1	0.364928	1.96332	2.470216	1.87274	-0.100084	0
3502	1	0.795474	0.576223	2.508286	3.320121	-1.210009	1
3503	1	1.852577	1.657829	2.92172	1.421599	-0.876933	1
3504	1	0.085702	1.873362	2.331135	1.025711	-3.546114	0
3505	1	-0.085164	2.352037	1.490342	0.25506	-1.699615	0
3506	1	0.988021	1.373543	1.520311	2.63239	-1.969686	0
3507	1	2.172065	2.663872	2.549185	2.014302	-0.658839	1
3508	1	1.857548	1.605441	2.747393	2.436203	-1.684006	0
3509	1	1.706756	1.026894	2.540933	2.107731	-2.624721	1
3510	1	1.311202	3.497301	0.821267	2.729334	-1.693591	0
3511	1	2.60725	2.198223	1.922177	1.33546	-1.39041	1
3512	1	1.984481	1.331896	2.134735	2.644099	-1.629008	1
3513	1	1.09251	1.665964	1.454483	2.547712	-1.454884	1
3514	1	0.854909	0.945578	2.098208	2.176889	-4.143784	0
3515	1	1.150249	1.915692	2.233305	3.114139	-2.468855	0
3516	1	0.332007	0.658497	1.432855	1.499353	-3.590995	0
3517	0	-1.409437	1.283504	0.681139	3.025733	-2.681656	1
3518	1	0.117453	1.877541	0.489253	1.228565	-2.406741	1
3519	1	2.03897	1.451013	0.186648	2.102305	-1.033037	1
3520	1	0.866882	-0.037015	1.286055	0.959321	-2.610676	1
3521	1	-0.166553	-0.005316	1.070391	3.564596	-3.358287	0
3522	1	1.455491	1.762393	2.252347	3.436597	-1.519831	1
3523	1	0.17305	2.329247	1.687595	1.877638	-1.825781	0
3524	0	-0.202949	-1.083535	0.661199	1.057799	-4.097737	1
3525	1	0.862743	0.592989	-0.039442	2.431075	-2.49863	1
3526	1	0.240446	0.909803	1.740226	3.951766	-2.486016	1
3527	0	0.507435	-0.317906	1.713949	0.456788	-3.462323	0
3528	0	0.050841	1.952811	0.951384	2.588722	-0.665737	0
3529	1	1.19139	1.031983	1.995128	1.497256	-3.614181	1
3530	1	0.392688	1.57709	1.557793	1.507289	-2.019477	0
3531	1	1.689938	2.186875	1.924539	1.207586	-0.465935	0
3532	1	1.481152	0.942824	0.452084	0.374065	-4.106362	1
3533	1	2.291137	2.148395	2.412699	1.854566	-1.373731	0
3534	1	1.499005	0.800366	4.128763	-0.107299	-2.151541	1
3535	1	2.243542	2.721476	1.660086	2.702782	-1.277808	0
3536	1	1.45459	1.383154	0.849082	2.134796	-1.681131	0
3537	1	2.010249	3.610901	1.083271	3.143422	-1.635523	0
3538	1	2.101382	2.703031	2.209207	1.901743	-2.543271	1
3539	0	-0.654206	0.900047	0.283038	1.107187	-1.757299	0
3540	1	1.306699	1.98732	1.151774	2.471443	-2.151703	1
3541	1	1.204189	1.868406	3.200482	1.092606	-2.105992	0
3542	1	1.043183	2.554485	0.41709	2.237872	-1.767251	1
3543	1	0.941905	2.517655	3.403602	1.412454	-2.631926	1
3544	1	0.826167	2.559059	2.670259	1.788523	-1.087908	0
3545	1	-0.710364	3.501783	1.158093	3.112157	-1.072284	1
3546	1	2.472911	1.90289	2.327148	1.419156	-2.656408	0
3547	1	1.424392	0.138219	1.568349	2.051886	-0.079758	0
3548	1	0.68948	2.994853	2.04218	2.691885	-3.322902	1
3549	1	2.264291	2.187548	0.325276	0.158402	-0.941757	0
3550	1	0.824282	2.330019	2.128481	2.344962	-1.252833	1
3551	1	2.978989	0.615139	1.666824	2.367642	-2.128376	1
3552	1	0.570125	2.655401	0.632983	3.857861	-4.049978	1
3553	1	-0.999378	2.61647	1.711877	2.211384	-1.774959	1
3554	1	1.4261	1.21138	0.416345	1.926794	-3.012545	1
3555	0	-0.02373	1.615968	3.077921	2.822315	-1.861083	1
3556	0	0.115958	1.232068	1.188236	2.16096	-1.299507	1
3557	1	0.631647	0.85284	3.869633	3.015546	-1.714102	0
3558	0	-0.497577	-0.179385	2.164103	1.188707	-3.908686	0
3559	1	1.491852	3.301395	3.695264	1.637998	-2.583409	0
3560	1	0.688576	1.456115	1.631567	2.66542	-3.349687	0
3561	1	2.756881	2.54368	3.136215	2.353874	-2.191271	1
3562	1	0.47728	2.55112	1.88836	1.807871	-2.67214	1
3563	1	1.460128	1.281659	1.660277	-0.92826	-0.83693	0
3564	1	1.824723	3.406667	0.107948	1.419614	-1.070696	1
3565	1	1.330659	1.342347	2.332261	1.324622	-1.191289	0
3566	1	2.390921	1.53837	-0.294122	1.379448	-3.526554	0
3567	1	1.480647	-0.365211	0.632502	0.884528	-1.985077	1
3568	1	2.297294	1.4196	1.188944	2.328398	-1.436264	0
3569	1	1.049762	2.734669	3.053283	0.432106	-1.909428	0
3570	0	1.001891	0.141204	1.56645	0.707696	-1.981532	1
3571	1	2.72482	0.881059	1.853421	0.689381	-2.680929	1
3572	1	0.729717	1.625151	0.811983	1.097009	-1.349768	1
3573	1	0.563377	1.193773	3.329888	3.010778	-0.658765	1
3574	1	1.154069	0.872085	1.767335	2.812006	-2.234494	1
3575	1	0.905092	-0.188342	1.718437	1.632546	-0.958649	0
3576	1	1.219153	1.019685	2.076531	3.368573	-2.8592	1
3577	1	2.657811	1.551056	1.881159	4.748703	-3.741043	0
3578	1	0.092563	1.590124	2.069122	2.094757	-1.234564	0
3579	1	1.976356	0.496695	2.357992	2.747366	-2.904096	1
3580	0	-0.80536	1.339327	1.63959	3.379586	-2.296264	0
3581	1	1.537211	1.889434	1.725779	1.995093	-1.795571	0
3582	1	2.23052	0.665856	1.801041	1.572634	-2.808425	1
3583	0	-1.205306	1.317271	-0.575421	0.441442	-0.075741	0
3584	1	2.022622	1.534069	2.755418	2.066301	-0.92714	1
3585	1	1.350622	1.268078	0.780089	1.895326	-2.589711	0
3586	0	0.248683	1.469913	0.48273	1.837452	-1.201521	0
3587	1	1.459106	1.044932	1.544747	2.322666	-0.827923	0
3588	1	0.044962	1.878252	1.294399	2.059427	-1.714276	1
3589	1	-0.271223	1.906617	0.918787	1.203062	-4.097664	1
3590	1	1.633104	1.602892	2.123053	1.231285	-1.887733	1
3591	1	0.754223	0.294759	0.212784	1.051219	-2.264494	0
3592	1	-0.446227	0.393708	-0.371836	2.210481	-1.878739	0
3593	1	0.049926	1.85353	0.686658	0.346949	-3.433402	0
3594	1	0.756663	1.727078	2.090313	2.50456	-0.240718	1
3595	0	-0.163249	-0.178983	1.973749	1.512331	-2.550449	1
3596	1	2.401928	1.575032	2.069944	0.188366	-2.026715	0
3597	1	1.987002	1.528932	3.944663	1.929183	-3.120514	1
3598	1	2.222169	2.750373	1.763149	1.727846	-1.70945	1
3599	0	-0.422837	0.896063	1.409438	1.527393	-0.756349	0
3600	1	1.575173	1.654721	1.732218	1.044015	-1.368233	0
3601	0	0.124278	1.85983	2.132813	3.746004	-1.654749	0
3602	1	1.453532	0.349393	0.77581	3.110105	-0.928426	0
3603	0	-0.348317	-0.407514	0.825904	0.665005	-3.38001	1
3604	1	1.842624	1.120283	0.9007	2.250949	-2.605941	0
3605	1	1.156083	0.863725	0.552888	3.026918	-1.500143	0
3606	0	-0.514464	0.446074	2.541166	1.933899	-2.475491	0
3607	1	0.91537	1.234582	1.078971	2.252238	0.095541	1
3608	1	1.986695	1.608705	0.462128	3.507011	-4.372886	0
3609	1	1.005195	1.22552	1.126517	0.978794	-0.338635	0
3610	1	0.946181	2.160189	0.448311	4.385645	-3.002207	1
3611	1	1.106081	3.278614	1.062275	3.569458	-2.881772	0
3612	0	-0.661387	0.546154	0.440461	2.378129	-2.69523	0
3613	0	0.620161	0.696336	0.851263	2.775212	-0.630779	0
