"rownum"	"y"	"x1"	"x2"	"x3"	"x4"	"x5"	"x6"	"x7"	"x8"	"x9"	"x10"	"x11"	"x12"
3920	0	0.139934	-0.203632	0.303574	1.87713	-1.989619	0	0.26267430942	0.760519400094923	0.019581524356	-0.061817380768	-0.00844380276565197	0
3921	0	0.31315	0.045441	0.241934	2.319162	-1.485881	1	0.7262455803	-0.156589629276999	0.0980629225	0.010993722894	0.000093830415701121	0.01422984915
3922	1	0.286484	0.136254	-0.108517	2.583295	-1.674548	1	0.74007268478	-0.589414566964578	0.082073082256	-0.014785875318	0.00252957629091506	0.039034590936
3923	0	0.02761	-0.286148	-0.462247	1.892544	-2.585242	0	0.05225313984	1.4000318086622	0.0007623121	0.132271054556	-0.0234299922208738	0
3924	1	-0.264273	-0.177602	-0.022449	2.463714	-2.266059	0	-0.651093089922	0.991537985725744	0.069840218529	0.003986987298	-0.00560200582869121	0
3925	0	0.053998	-0.108784	-0.070299	2.53352	-1.682059	0	0.13680501296	0.463586292321701	0.002915784004	0.007647406416	-0.0012873453584343	0
3926	1	0.504326	0.31396	-0.175028	1.399321	-1.991984	1	0.705713962646	-0.875139966457582	0.254344714276	-0.05495179088	0.030947313987136	0.15833819096
3927	0	-0.271181	-0.445823	-0.300935	1.874485	-2.95301	0	-0.508324716785	2.46779657462098	0.073539134761	0.134163744505	-0.0886109535166568	0
3928	0	-0.017756	0.188434	0.337658	2.09003	-2.289241	0	-0.03711057268	-0.901577993786618	0.000315275536	0.063626247572	0.0066907962025305	0
3929	0	0.205092	0.452825	-0.001901	1.52364	-2.222278	0	0.31248637488	-1.53324355678067	0.042062728464	-0.000860820325	0.0928519838890156	0
3930	0	0.181601	0.497405	0.310957	2.151635	-2.097812	0	0.390739067635	-2.2451497430598	0.032978923201	0.154671566585	0.123063833562705	0
3931	1	-0.325324	0.092759	0.324572	1.677207	-2.182427	0	-0.545635690068	-0.339533359225402	0.105835704976	0.030106974148	0.000798119963601479	0
3932	0	0.291723	-0.73877	-0.616544	1.398192	-1.80546	0	0.407884764816	1.86493601189097	0.085102308729	0.45548421088	-0.403206712777133	0
3933	0	-0.1797	-0.228382	-0.054865	2.424131	-1.637365	0	-0.4356163407	0.906490923629159	0.03229209	0.01253017843	-0.011912025531759	0
3934	0	0.422781	0.275098	0.155471	1.941537	-2.558039	0	0.820844954397	-1.36628174531619	0.178743773961	0.042769761158	0.0208191166742412	0
3935	0	0.215901	-0.062002	-0.286026	2.09013	-2.380348	0	0.45126115713	0.30847462991841	0.046613241801	0.017734184052	-0.000238351064744008	0
3936	1	-0.292184	-0.283302	-0.230418	2.547986	-1.876478	1	-0.744480741424	1.3545347619275	0.085371489856	0.065277880236	-0.0227378250937396	0.082776311568
3937	1	-0.19258	-0.039758	-0.194913	2.104632	-2.2765	0	-0.40531003056	0.190488320790984	0.0370870564	0.007749351054	-0.000062845413507512	0
3938	0	0.023385	-0.011706	-0.196952	1.73132	-1.618675	1	0.0404869182	0.032805414158106	0.000546858225	0.002305520112	-0.000001604078283816	-0.00027374481
3939	0	-0.678197	-0.407919	-0.32795	1.78852	-2.056241	1	-1.21296889844	1.50017439867414	0.459951170809	0.13377703605	-0.0678768692781326	0.276649442043
3940	1	-0.255627	-0.063347	-0.208057	1.938577	-2.552002	0	-0.495552622779	0.313393596588962	0.065345163129	0.013179786779	-0.000254201528082923	0
3941	0	0.196419	0.326054	0.331717	2.033196	-2.025497	0	0.399358325124	-1.34276614643183	0.038580423561	0.108157654718	0.0346631955640055	0
3942	0	0.318375	-0.168986	0.255253	2.383229	-1.494968	0	0.758760532875	0.602071954577285	0.101362640625	-0.043134183458	-0.00482560953736926	0
3943	1	-0.237647	0.571207	-0.0283	1.934498	-2.225979	0	-0.459727646206	-2.45970412179066	0.056476096609	-0.0161651581	0.186371955870207	0
3944	0	-0.126882	-0.467481	0.001607	2.95226	-1.867496	1	-0.37458865332	2.57737877055772	0.016099041924	-0.000751241967	-0.102162589675046	0.059314924242
3945	0	-0.131914	-0.615988	-0.113402	2.775971	-1.706456	0	-0.366189438494	2.91797973429759	0.017401303396	0.069854271176	-0.23373123585011	0
3946	1	-0.311524	-0.583945	-0.335228	2.159675	-1.833413	1	-0.6727905947	2.31217473624046	0.097047202576	0.19575471446	-0.199120435059634	0.18191288218
3947	1	-0.523047	-0.15806	0.013569	1.816802	-1.09505	0	-0.950272835694	0.314458636097606	0.273578164209	-0.00214471614	-0.003948807226616	0
3948	0	0.114413	0.230079	0.871909	2.179321	-2.413805	0	0.249342653573	-1.21032043909134	0.013090334569	0.200607950811	0.012179541606783	0
3949	1	-0.457595	0.279363	0.248081	1.823197	-1.698424	0	-0.834285831215	-0.865064721925886	0.209393184025	0.069304652403	0.0218025181874851	0
3950	1	-0.213204	0.094134	0.005454	1.445249	-1.373552	1	-0.308132867796	-0.186867724221808	0.045455945616	0.000513406836	0.000834141137998104	-0.020069745336
3951	0	0.301583	0.097601	-0.506156	2.209521	-1.738469	0	0.666353971743	-0.374903376486626	0.090952305889	-0.049401331756	0.000929742753572801	0
3952	1	0.15253	-0.02789	0.459774	1.945656	-1.250594	0	0.29677090968	0.067862665321429	0.0232654009	-0.01282309686	-0.000021694295069	0
3953	1	-0.309359	-1.089557	-0.240699	1.825651	-1.933283	1	-0.564781567709	3.84559147751526	0.095702990881	0.262255280343	-1.29345065674729	0.337064263963
3954	1	-0.119247	-0.566713	0.035985	2.771042	-2.191542	0	-0.330438445374	3.44156583411121	0.014219847009	-0.020393167305	-0.182007601057029	0
3955	0	0.019522	0.261006	0.109561	2.540342	-1.318859	0	0.049592556524	-0.874462211569517	0.000381108484	0.028596078366	0.0177808072061882	0
3956	1	-0.230128	0.050191	-0.530698	1.020701	-2.189818	0	-0.234891879728	-0.112184384660582	0.052958896384	-0.026636263318	0.000126437979117871	0
3957	0	0.084995	-0.029743	-0.261636	1.518535	-2.238862	0	0.129067882325	0.101119963106157	0.007224150025	0.007781839548	-0.000026312027435407	0
3958	0	0.072417	0.251747	0.391971	1.513519	-1.729094	0	0.109604505423	-0.65882608348476	0.005244221889	0.098677523337	0.0159548568386097	0
3959	0	0.531915	-0.07434	0.404187	1.791213	-2.539014	0	0.952773062895	0.338091992475222	0.282933567225	-0.03004726158	-0.000410835222504	0
3960	0	-0.10991	-0.012931	0.290938	2.263916	-1.84014	0	-0.24882700756	0.0538695424023314	0.0120802081	-0.003762119278	-0.000002162202350491	0
3961	0	0.247891	0.05126	0.169947	2.724489	-2.737103	0	0.675376302699	-0.382256431607712	0.061449947881	0.00871148322	0.000134690140376	0
3962	1	-0.371654	0.093475	0.33305	1.241493	-2.182101	0	-0.461405839422	-0.253229674842226	0.138126695716	0.03113184875	0.000816744881546875	0
3963	0	-0.240993	0.34457	0.00615	1.698228	-2.242428	1	-0.409261060404	-1.31217562983892	0.058077626049	0.0021191055	0.040910274041993	-0.08303895801
3964	1	0.189215	-0.266213	0.343841	2.86981	-2.158536	0	0.54301109915	1.64907990799677	0.035802316225	-0.091534944133	-0.0188663452981256	0
3965	0	-0.270042	-0.279789	-0.126649	2.20751	-1.581903	0	-0.59612041542	0.977041847556487	0.072922681764	0.035434997061	-0.0219024101882461	0
3966	1	0.671524	0.227648	0.268062	2.263904	-1.966499	0	1.520265869696	-1.01348091741475	0.450944482576	0.061023778176	0.0117975416027218	0
3967	1	-0.000506	-0.360256	-0.606642	2.54614	-2.150269	0	-0.00128834684	1.97236049899099	0.000000256036	0.218546420352	-0.0467556035956572	0
3968	1	0.553799	0.059782	-0.113958	1.984769	-2.251268	0	1.099163087431	-0.267120738393234	0.306693332401	-0.006812637156	0.000213654143959768	0
3969	0	-0.059052	-0.187485	0.340394	1.805245	-1.489994	1	-0.10660332774	0.504297943911097	0.003487138704	-0.06381876909	-0.00659021497030913	0.01107136422
3970	1	0.059465	-0.231699	-0.056062	2.196451	-2.183795	0	0.130611958715	1.11136712486626	0.003536086225	0.012989509338	-0.0124386279590251	0
3971	0	-0.28244	0.412184	-0.180997	2.195644	-1.819074	0	-0.62013769136	-1.64627893558638	0.0797723536	-0.074604067448	0.0700282685402455	0
3972	1	0.047576	0.163475	-0.252337	2.109566	-1.717666	1	0.100364712016	-0.592356532903482	0.002263475776	-0.041250791075	0.00436871826279688	0.0077774866
3973	1	-0.592122	-0.294889	0.193948	1.66367	-1.557999	0	-0.98509560774	0.764351166339557	0.350608462884	-0.057193131772	-0.0256434065777174	0
3974	1	0.381687	0.154412	0.652636	1.865299	-2.721997	0	0.711960379413	-0.784001958816088	0.145684965969	0.100774830032	0.00368165546766253	0
3975	1	-0.153587	-0.051377	0.198768	2.366536	-2.377947	0	-0.363469164632	0.289123922698652	0.023588966569	-0.010212103536	-0.000135614530319633	0
3976	1	0.11801	0.022826	0.087746	1.355222	-2.024898	0	0.15992974822	-0.062638796879968	0.0139263601	0.002002890196	0.000011892945775976	0
3977	0	0.384918	-0.151894	-0.114125	1.623623	-2.177668	0	0.624961717914	0.537053415920705	0.148161866724	0.01733490275	-0.00350446605042498	0
3978	1	0.79048	0.694521	-0.110861	1.868912	-1.984267	1	1.47733755776	-2.57557584984009	0.6248586304	-0.076995292581	0.335008746349583	0.54900496008
3979	1	-0.430115	0.303718	-0.410113	1.815949	-1.804118	0	-0.781066904135	-0.995036743976137	0.184998913225	-0.124558700134	0.0280163525674622	0
3980	0	-0.466342	-0.289281	0.139133	1.174111	-2.683974	0	-0.547537271962	0.911606412400535	0.217474860964	-0.040248533373	-0.024208045684375	0
3981	1	0.042214	-0.184152	0.310756	1.771523	-1.786732	0	0.074783071922	0.582884693240415	0.001782021796	-0.057226338912	-0.00624495509291981	0
3982	0	-0.153216	-0.309737	-0.437573	2.120619	-2.514139	1	-0.324912760704	1.65137239629758	0.023475142656	0.135532548301	-0.0297152414089785	0.047456664192
3983	0	0.110172	0.071423	-0.359911	2.453538	-2.272047	0	0.270311188536	-0.398151345507223	0.012137869584	-0.025705923353	0.000364346216563967	0
3984	0	-0.042753	-0.264185	0.070973	2.375702	-0.961268	1	-0.101568387606	0.603315667843279	0.001827819009	-0.018750002005	-0.0184384523925316	0.011294701305
3985	1	0.295198	-0.120964	0.195469	1.367461	-1.784501	0	0.403671752278	0.29518064967849	0.087141859204	-0.023644712116	-0.00176998024240134	0
3986	0	0.135505	0.099251	0.098713	1.613551	-2.255303	0	0.218644228255	-0.361178995333496	0.018361605025	0.009797363963	0.000977697880110251	0
3987	1	0.203241	0.507749	0.045168	1.596116	-1.727647	1	0.324396211956	-1.40013057089863	0.041306904081	0.022934006832	0.130902285805711	0.103195414509
3988	0	-0.078686	-0.320518	-0.028399	1.526504	-1.844201	0	-0.120114493744	0.902315928402592	0.006191486596	0.009102390682	-0.0329273873300318	0
3989	1	0.193957	-0.130221	-0.198121	2.507974	-1.505435	1	0.486439113118	0.491661344826051	0.037619317849	0.025799514741	-0.00220822375878386	-0.025257274497
3990	1	-0.134212	0.282575	0.628698	1.764835	-1.702033	0	-0.23686203502	-0.848800878755004	0.018012860944	0.17765433735	0.0225632267988594	0
3991	0	-0.335062	-0.413111	-0.469423	1.290785	-1.767828	1	-0.43249300367	0.942672151567753	0.112266543844	0.193923804953	-0.0705018117440866	0.138417797882
3992	1	0.163431	-0.163551	0.652542	1.171087	-1.786771	0	0.191391919497	0.342224627106383	0.026709691761	-0.106723896642	-0.00437481418517315	0
3993	1	-0.277904	-0.351898	0.192693	1.480953	-2.337901	1	-0.411562762512	1.21838401108489	0.077230633216	-0.067808281314	-0.0435763043615628	0.097793861792
3994	0	0.055012	-0.229664	-0.327457	2.464729	-2.114517	1	0.135589671748	1.19694248028477	0.003026320144	0.075205084448	-0.0121137546603069	-0.012634275968
3995	1	-0.189319	0.479249	0.251789	1.542596	-1.866888	1	-0.292042732124	-1.38016713107414	0.035841683761	0.120669626461	0.110073720537875	-0.090730941431
3996	1	-0.513502	-0.138056	-0.12886	1.755109	-1.71269	0	-0.901251981718	0.41499048701044	0.263684304004	0.01778989616	-0.00263127269047962	0
3997	0	0.095208	0.124736	-0.034545	2.648562	-1.892804	0	0.252164290896	-0.625327606371568	0.009064563264	-0.00430900512	0.00194077611760026	0
3998	1	0.108899	0.359497	0.202608	1.783449	-2.118135	1	0.194215812651	-1.35803074351035	0.011858992201	0.072836968176	0.0464607067224565	0.039148863803
3999	1	0.095933	-0.034301	-0.032404	2.187429	-1.472185	0	0.209846626257	0.110459515869282	0.009203140489	0.001111489604	-0.000040357136572901	0
4000	0	0.426395	0.248816	-0.314044	1.530393	-2.490428	0	0.652551923235	-0.948320775594406	0.181812696025	-0.078139171904	0.0154040497322025	0
4001	1	0.467624	-0.123211	0.78946	1.883401	-2.600501	0	0.880723509224	0.603461133504626	0.218672205376	-0.09727015606	-0.00187046009464293	0
4002	0	0.027244	-0.258726	-0.485715	2.288359	-1.876493	0	0.062344052596	1.11099263748891	0.000742235536	0.12566709909	-0.0173188967314812	0
4003	0	-0.66441	-0.7353	-0.51351	2.2249	-1.808689	0	-1.478245809	2.95895908038033	0.4414406481	0.377583903	-0.397551775977	0
4004	0	0.716312	0.164894	0.047595	2.581277	-1.581859	0	1.848999690424	-0.673297860977677	0.513102881344	0.00784812993	0.00448347301062898	0
4005	1	0.403473	-0.06311	0.318973	1.42792	-2.055128	0	0.57612716616	0.185199978967994	0.162790461729	-0.02013038603	-0.000251359058231	0
4006	1	-0.304156	-0.057181	0.223002	2.005379	-2.174123	1	-0.609948055124	0.249305763884148	0.092510872336	-0.012751477362	-0.000186962815060741	0.017391944236
4007	0	-0.274987	0.009736	-0.322213	2.444938	-2.102006	0	-0.672326165806	-0.0500359750290342	0.075617850169	-0.003137065768	0.000000922872480256	0
4008	0	-0.147967	-0.184352	0.028575	2.039099	-2.0305	0	-0.301719361733	0.763289273050864	0.021894233089	-0.0052678584	-0.00626532437462221	0
4009	0	0.066401	-0.174001	-0.172662	1.934925	-1.726482	0	0.128480954925	0.581270034603084	0.004409092801	0.030043360662	-0.005268114828522	0
4010	0	0.230802	0.093162	0.603884	1.811504	-1.935789	0	0.418098746208	-0.326690208750706	0.053269563204	0.056259041208	0.000808567740327528	0
4011	0	-0.43696	0.054032	-0.183113	2.291897	-1.365188	0	-1.00146731312	-0.169059119057356	0.1909340416	-0.009893961616	0.000157744101920768	0
4012	0	0.354596	0.051557	0.154751	2.073588	-2.146142	1	0.735286010448	-0.229439698536001	0.125738323216	0.007978497307	0.000137044911905693	0.018281905972
4013	1	0.173508	0.021931	0.05145	1.604881	-1.353399	0	0.278459692548	-0.0476351044319222	0.030105026064	0.00112834995	0.000010548125897491	0
4014	1	-0.744167	-1.064551	-0.409037	2.004403	-2.536478	0	-1.491610567301	5.41230940822864	0.553784523889	0.435440747387	-1.20642246794968	0
4015	0	-0.011996	-0.193938	-0.308325	2.343655	-2.340802	0	-0.02811448538	1.06395013439084	0.000143904016	0.05979593385	-0.00729438594096967	0
4016	1	-0.305324	0.608971	0.092661	1.532345	-1.941053	0	-0.46786170478	-1.81130072478165	0.093222744976	0.056427861831	0.225834263889483	0
4017	1	-0.056042	-0.176125	-0.309104	1.48117	-2.162082	0	-0.08300772914	0.564024636659933	0.003140705764	0.054440942	-0.00546340025195313	0
4018	0	-0.314832	-0.17592	-0.402356	1.957819	-2.179296	0	-0.616384071408	0.75059207894539	0.099119188224	0.07078246752	-0.005444345138688	0
4019	1	-0.055251	0.410769	-0.019832	1.417845	-1.654328	0	-0.078337354095	-0.96349183164095	0.003052673001	-0.008146370808	0.0693095345287866	0
4020	1	-0.236297	-0.181235	0.101477	1.582032	-2.679918	0	-0.373829415504	0.768384935308899	0.055836272209	-0.018391184095	-0.00595286750515288	0
4021	0	-0.031344	-0.549364	-0.459899	1.704437	-1.741828	1	-0.053423873328	1.63097167020603	0.000982446336	0.252651954236	-0.165798497161141	0.017219265216
4022	1	0.156693	0.851514	0.286093	1.307918	-2.573109	0	0.204941595174	-2.86569847968637	0.024552696249	0.243612194802	0.617412443570185	0
4023	0	0.532579	-0.516479	0.43792	2.17543	-2.118659	0	1.15858833397	2.38044879205179	0.283640391241	-0.22617648368	-0.13777106115657	0
4024	0	0.210147	0.017067	0.492231	1.83196	-2.122969	1	0.38498089812	-0.0663768789344591	0.044161761609	0.008400906477	0.000004971318239763	0.003586578849
4025	1	-0.514302	-0.406674	-0.171674	2.259032	-1.69132	0	-1.161824675664	1.55379805971495	0.264506547204	0.069815352276	-0.06725726800635	0
4026	0	-0.135475	0.091218	0.475805	2.242033	-2.083322	1	-0.303739420675	-0.426068028414816	0.018353475625	0.04340198049	0.000758999758412232	-0.01235775855
4027	0	-0.225688	-0.054473	-0.426386	1.523499	-0.983535	0	-0.343835442312	0.0816231379046904	0.050935073344	0.023226524578	-0.000161638153921817	0
4028	1	-0.020787	-0.12219	-0.106058	2.161213	-2.310089	1	-0.044925134631	0.610045107042566	0.000432099369	0.01295922702	-0.001824345099459	0.00253996353
4029	1	0.336881	0.450569	0.574724	1.691204	-2.046279	0	0.569734494724	-1.55927297766802	0.113488808161	0.258952817956	0.09147110476157	0
4030	1	0.04265	-0.070873	0.301052	1.940554	-2.015087	0	0.0827646281	0.277140725899507	0.0018190225	-0.021336458396	-0.000355993812428617	0
4031	0	0.266691	0.137818	0.066747	1.861482	-2.340718	1	0.496440496062	-0.600501199317306	0.071124089481	0.009198938046	0.00261768768330743	0.036754820238
4032	1	0.003635	-0.304587	0.077497	1.193853	-1.549998	0	0.004339655655	0.563629033487843	0.000013213225	-0.023604578739	-0.02825752302519	0
4033	1	0.573005	-0.429142	0.661324	1.495541	-1.756795	0	0.856952470705	1.12751007499081	0.328334730025	-0.283801904008	-0.0790320164199313	0
4034	0	0.523548	0.197432	0.620534	2.489522	-2.315195	0	1.303384264056	-1.13794452157672	0.274102508304	0.122513268688	0.00769577983940557	0
4035	0	0.216756	0.135014	-0.032713	1.342861	-1.888131	0	0.291073178916	-0.342327657141544	0.046983163536	-0.004416712982	0.00246114052938274	0
4036	1	-0.468087	-0.416395	-0.197907	1.648356	-2.15241	1	-0.771574014972	1.47734361767685	0.219105439569	0.082407485265	-0.0721965621408299	0.194909086365
4037	1	-0.810094	-0.021788	-0.234521	0.945435	-1.695464	0	-0.76589122089	0.0349250965370299	0.656252288836	0.005109743548	-0.000010343132775872	0
4038	1	0.161258	0.005484	-0.30723	2.506933	-2.137467	0	0.404263001714	-0.0293859402879711	0.026004142564	-0.00168484932	0.000000164927219904	0
4039	1	0.461257	0.129777	-0.42883	2.132791	-1.560874	0	0.983764778287	-0.432029971495109	0.212758020049	-0.05565227091	0.00218571328322043	0
4040	0	-0.192897	0.164169	0.374143	2.522914	-2.623816	0	-0.486662541858	-1.08674331054939	0.037209252609	0.061422682167	0.00442459432883881	0
4041	1	0.147581	0.294387	0.346619	2.300294	-1.751431	0	0.339479688814	-1.18602817689733	0.021780151561	0.102040127553	0.0255126683502186	0
4042	0	-0.106596	0.133442	-0.013104	1.819906	-2.080226	0	-0.193994699976	-0.505186829148758	0.011362707216	-0.001748623968	0.00237617065058689	0
4043	0	0.489039	0.007509	0.477808	1.036983	-1.93267	0	0.507125129337	-0.0150491318229865	0.239159143521	0.003587860272	0.000000423395573229	0
4044	1	0.47394	0.437722	0.349613	1.853925	-1.726295	0	0.8786492145	-1.40089488138396	0.2246191236	0.153033301586	0.083867775633691	0
4045	0	-0.018314	0.08313	-0.410995	2.344647	-1.922165	0	-0.042939865158	-0.374650151054763	0.000335402596	-0.03416601435	0.000574477920297	0
4046	0	0.171015	0.648167	-0.594152	1.719821	-1.578261	0	0.294115188315	-1.75933680702077	0.029246130225	-0.385109719384	0.272308218124874	0
4047	0	-0.452672	-0.186665	-0.245996	1.570738	-2.295549	0	-0.711029111936	0.673059118920165	0.204911939584	0.04591884334	-0.00650412207562963	0
4048	1	-0.243746	-0.422957	-0.110333	1.878995	-1.587177	0	-0.45799751527	1.26138366593082	0.059412112516	0.046666114681	-0.0756638875053015	0
4049	0	0.553705	0.348412	-0.079944	3.066188	-1.628136	0	1.69776362654	-1.73933230529668	0.306589227025	-0.027853448928	0.0422940538266705	0
4050	0	-0.297493	-0.189204	-0.542537	1.601505	-1.829716	0	-0.476436526965	0.554424353029426	0.088502085049	0.102650170548	-0.00677315385676167	0
4051	1	0.138523	0.206516	0.010809	1.140893	-1.654144	0	0.158039921039	-0.389737265858217	0.019188621529	0.002232231444	0.0088076716115961	0
4052	0	-0.382195	-0.386312	-0.318604	2.442168	-2.197946	1	-0.93338439876	2.07362754641093	0.146073018025	0.123080548448	-0.0576520290107233	0.14764651484
4053	1	0.367401	0.392208	0.27989	1.775188	-1.915077	0	0.652205846388	-1.33335883143016	0.134983494801	0.10977509712	0.0603322252234629	0
4054	1	0.031019	-0.230235	0.09331	2.328906	-1.822329	0	0.072240335214	0.977124924418407	0.000962178361	-0.02148322785	-0.0122043326182279	0
4055	1	0.255083	0.202952	0.436795	1.572457	-2.260108	0	0.401107048931	-0.721275708720291	0.065067336889	0.08864841884	0.00835949430702541	0
4056	0	0.005279	0.29869	0.117301	2.295318	-1.602766	1	0.012116983722	-1.09883799135544	0.000027867841	0.03503663569	0.026647842241909	0.00157678451
4057	0	0.168866	0.155564	0.065484	1.424055	-2.641248	0	0.24047447163	-0.585120138484441	0.028515725956	0.010186952976	0.00376467339404614	0
4058	0	0.229695	-0.358424	-0.043617	1.576997	-1.861562	1	0.362228325915	1.05221734011468	0.052759793025	0.015633379608	-0.046045929763649	-0.08232820068
4059	1	-0.355158	-0.066764	-0.274127	1.847764	-1.447299	0	-0.656248166712	0.178544761282705	0.126137204964	0.018301815028	-0.000297595969751744	0
4060	0	0.458958	0.377985	0.055006	3.151874	-1.943336	0	1.446577787292	-2.31521490275582	0.210642445764	0.02079144291	0.0540037224751466	0
4061	1	0.533942	0.400671	0.329991	1.855273	-1.996676	0	0.990608176166	-1.48423726737688	0.285094059364	0.132217823961	0.0643226205913117	0
4062	0	0.302444	-0.121074	0.073105	2.065489	-2.037569	0	0.624694755116	0.509549173755523	0.091472373136	-0.00885111477	-0.00177481329019322	0
4063	1	-0.161149	0.060468	0.253947	2.128262	-1.90246	1	-0.342967293038	-0.244830900267075	0.025969000201	0.015355667196	0.000221093926823232	-0.009744357732
4064	1	-0.279833	0.185313	-0.424122	2.117068	-1.929611	1	-0.592425489644	-0.757025416441652	0.078306507889	-0.078595320186	0.0063638166784593	-0.051856692729
4065	0	0.106791	0.211907	0.695728	1.570264	-1.648731	1	0.167690062824	-0.548615130523655	0.011404317681	0.147429633296	0.00951559412395965	0.022629760437
4066	1	-0.440472	-0.376542	0.00055	1.554807	-1.866778	1	-0.684848948904	1.0929054365841	0.194015582784	-0.0002070981	-0.0533875849010121	0.165856207824
4067	0	-0.280094	-0.229696	0.185492	2.175028	-1.519144	0	-0.609212292632	0.758957098343606	0.078452648836	-0.042606770432	-0.0121188189389455	0
4068	1	-0.100331	0.030388	-0.245399	2.176405	-1.637791	1	-0.218360890055	-0.108317920290936	0.010066309561	-0.007457184812	0.000028061207371072	-0.003048858428
4069	1	0.009621	0.105323	-0.404279	0.951581	-1.704194	1	0.009155160801	-0.170800058422691	0.000092563641	-0.042579877117	0.00116834112233327	0.001013312583
4070	1	0.474177	0.164143	0.130277	1.425804	-2.245703	0	0.676083463308	-0.525574776836558	0.224843827329	0.021384057611	0.00442249244783221	0
4071	0	-0.030635	0.572333	0.292817	2.344927	-2.137068	0	-0.071836838645	-2.86811430810379	0.000938503225	0.167588832061	0.18747629513845	0
4072	0	-0.184719	0.132127	-0.149352	2.329926	-1.280535	1	-0.430381600794	-0.394207747411502	0.034121108961	-0.019733431704	0.00230661293313238	-0.024406367313
4073	1	0.114391	-0.29787	0.251996	2.194309	-1.722756	0	0.251009200819	1.12602574702056	0.013085300881	-0.07506204852	-0.026428973546403	0
4074	1	0.158842	-0.20042	0.337171	1.93888	-0.78794	0	0.30797557696	0.306185864305024	0.025230780964	-0.06757581182	-0.008050505914088	0
4075	0	0.086612	-0.07121	0.088321	2.616768	-2.281513	1	0.226643510016	0.425137244852961	0.007501638544	-0.00628933841	-0.000361096232561	-0.00616764052
4076	1	0.160725	0.025715	-0.299766	1.782366	-2.373971	0	0.28647077535	-0.108807498799351	0.025832525625	-0.00770848269	0.000017004332400875	0
4077	0	-0.034571	-0.077797	-0.180327	2.086957	-1.485173	0	-0.072148190447	0.24113119379348	0.001195154041	0.014028899619	-0.000470856478540573	0
4078	0	-0.03048	0.676288	0.132445	2.485354	-2.544142	1	-0.07575358992	-4.27623225440409	0.0009290304	0.08957096416	0.30931077149832	-0.02061325824
4079	0	-0.013312	-0.735938	-0.065398	1.832348	-1.860231	0	-0.024392216576	2.50851131394332	0.000177209344	0.048128873324	-0.398587509031314	0
4080	1	0.192057	-0.687414	0.253165	2.223129	-2.221678	0	0.426967486353	3.39519053283865	0.036885891249	-0.17402916531	-0.324829241816114	0
4081	0	0.164172	-0.362649	0.430579	1.75045	-1.336363	1	0.2873748774	0.848321818594764	0.026952445584	-0.156149043771	-0.0476935283656455	-0.059536811628
4082	0	0.026952	0.365355	-0.330925	2.241662	-1.361829	0	0.060417274224	-1.1153412466398	0.000726410304	-0.120905103375	0.0487691476671139	0
4083	0	0.160431	0.059314	-0.013435	1.724399	-2.147718	0	0.276647055969	-0.219670749667683	0.025738105761	-0.00079688359	0.000208675584451144	0
4084	1	-0.240973	0.035897	-0.285171	2.18532	-2.472245	0	-0.52660311636	-0.19393879937873	0.058067986729	-0.010236783387	0.000046256680679273	0
4085	1	0.55405	0.645138	0.419405	1.883184	-1.557057	1	1.0433780952	-1.89168966204623	0.3069714025	0.27057410289	0.268508396202768	0.3574387089
4086	1	-0.328856	-0.294037	0.574542	2.064993	-1.532024	0	-0.679085338008	0.930220991631534	0.108146268736	-0.168936606054	-0.0254217796035087	0
4087	0	-0.050527	-0.788493	0.321097	1.226588	-1.845588	1	-0.061975811876	1.78497160348449	0.002552977729	-0.253182736821	-0.490222822863659	0.039840185811
4088	0	-0.255543	-0.709701	-0.111161	1.824282	-1.62148	1	-0.466182495126	2.09932165892917	0.065302224849	0.078891072861	-0.357459012697399	0.181359122643
4089	0	0.437637	0.17701	0.085999	2.103311	-1.206567	0	0.920486716107	-0.449213436727082	0.191526143769	0.01522268299	0.005546172923101	0
4090	1	-0.082434	0.206715	0.262338	1.415668	-2.259476	0	-0.116699175912	-0.661212628740435	0.006795364356	0.05422919967	0.00883315752257588	0
4091	0	-0.581835	-0.64402	-0.505434	2.24412	-1.826746	0	-1.3057075602	2.64011956713155	0.338531967225	0.32550960468	-0.267114868932808	0
4092	1	0.378706	0.148372	0.318736	1.568202	-2.022585	0	0.593887506612	-0.470609550366447	0.143418234436	0.047291497792	0.00326629835797485	0
4093	0	0.377037	0.69848	-0.350024	1.175298	-1.700776	1	0.443130832026	-1.3962046855541	0.142156899369	-0.24448476352	0.340770448328192	0.26335280376
4094	0	-0.09707	-0.393694	-0.403649	1.532043	-1.599593	1	-0.14871541401	0.964804334399505	0.0094225849	0.158914189406	-0.0610205880010994	0.03821587658
4095	1	-0.135143	-0.216571	-0.018939	2.545686	-2.000875	0	-0.344031643098	1.10312593195437	0.018263630449	0.004101638169	-0.0101578291887374	0
4096	1	-0.107115	-0.261919	0.121126	2.08274	-2.354445	0	-0.2230926951	1.28437135673748	0.011473623225	-0.031725200794	-0.0179680526644146	0
4097	0	0.172643	0.015229	0.105525	1.614331	-1.784715	0	0.278702946833	-0.0438765879118773	0.029805605449	0.001607040225	0.000003531946853989	0
4098	1	-0.227191	-0.126941	-0.404614	1.826011	-2.218458	1	-0.414853265101	0.514228941507875	0.051615750481	0.051362105774	-0.00204552949305562	0.028839852731
